election_date,election_type,contest_status,constituency_number,constituency_name,province,assembly,voter_reg,votes_cast,turnout,votes_disq,disq_pct,validated_votes,MOV_votes,MOV_pct,win_votes,win_pct,win_party,win_name,second_votes,second_pct,second_party,second_name,third_votes,third_pct,third_party,third_name,remainder_votes,remainder_pct,effective_parties,Cox_SF_ratio,winbuckets,delimit
2/18/08,General Election,Contested,PB-30,Bolan-I,Balochistan,Provincial,66899,26291,0.392995411,727,0.027652048,25564,6553,0.256337036,15760,0.616491942,Pakistan Muslim League (Qaid-e-Azam),Mir Mohammad Asim Kurd Gailo,9207,0.360154905,Independents,Mir Gahwar Khan Satakzai,338,0.013221718,Pakistan Muslim League (Nawaz),Sardar Molana Mohammad Wazir-Ul-Qaderi,259,0.010131435,1.960856225,0.036711198,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-30,Kachhi-I,Balochistan,Provincial,49125,20827,0.423959288,1035,0.049695107,19792,2850,0.143997575,9329,0.471352061,Pakistan Muslim League (Qaid-e-Azam),Meer Mohammad Asim Kurd Geelo,6479,0.327354487,Jamiat Ulema-e Islam (Fazl),Meer Mohammad Hashim Khan,1256,0.063459984,National Party,Sardar Kamal Khan Bangulzai,2728,0.137833468,2.969713663,0.193857077,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-31,Bolan-Ii.,Balochistan,Provincial,102920,40462,0.393140303,523,0.012925708,39939,31067,0.777861238,34851,0.872605724,Pakistan Muslim League (Qaid-e-Azam),Sardar Yar Muhammad Khan Rind,3784,0.094744485,Independents,Noor Ahmed Jamot,1214,0.030396354,Pakistan Peoples Party Parliamentarians,Pir Bakhsh Jamote,90,0.002253436,1.296434587,0.320824524,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-31,Kachhi-Ii,Balochistan,Provincial,53983,34834,0.645277217,994,0.028535339,33840,23956,0.707919622,26775,0.791223404,Independents,Mir Aamir Khan Rind,2819,0.083303783,Independents,Mir Ghulam Mujtaba Murad Abro,2520,0.074468085,National Party,Changaiz Baloch,1726,0.051004728,1.564899301,0.893934019,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-32,Jhal Magsi.,Balochistan,Provincial,73229,56715,0.774488249,155,0.002732963,56560,56106,0.991973126,56261,0.994713579,Independents,Nawabzada Tariq Magsi,155,0.002740453,Independents,Muhammad Baqa,144,0.002545969,Pakistan Peoples Party Parliamentarians,Muhammad Saif,0,0,1.010642984,0.929032258,45,Delimitation 2002-2013
8/22/13,By-Election,Contested,PB-32,Jhal Magsi,Balochistan,Provincial,44551,31211,0.700567888,286,0.009163436,30925,22381,0.723718674,26242,0.848569119,Independents,Nawab Zada Tariq Magsi,3861,0.124850445,Pakistan Muslim League (Nawaz),Sardar Dhani Bakhsh Lashari,243,0.00785772,Jamiat Ulema-e Islam (Fazl),Moulvi Abdul Fatah Lashari,579,0.018722716,1.359120626,0.062937063,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-33,Khuzdar-I.,Balochistan,Provincial,58065,16962,0.292120899,323,0.019042566,16639,5564,0.334395096,9452,0.568062985,National Party,Sardar Sanaullah Khan Zehri,3888,0.233667889,Muttahidda Majlis-e-Amal Pakistan,Muhammad Rahim,2331,0.140092554,Pakistan Peoples Party Parliamentarians,Qazi Nazeer Ahmed,968,0.058176573,2.513340399,0.599537037,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-33,Khuzdar-I,Balochistan,Provincial,42196,21651,0.513105508,837,0.038658722,20814,1779,0.085471317,9431,0.453108485,Pakistan Muslim League (Nawaz),Sardar Sanaullah Zehri,7652,0.367637167,Jamiat Ulema-e Islam (Fazl),Mir Younus Aziz Zehri,2576,0.123762852,Balochistan National Party,Sardar Naseer Ahmed Musiani,1155,0.055491496,2.802559319,0.336644015,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-34,Khuzdar-Ii.,Balochistan,Provincial,75991,23877,0.314208262,1421,0.059513339,22456,4605,0.205067688,9031,0.402164232,Independents,Sardar Muhammad Aslam Bizenjo,4426,0.197096544,Balochistan National Party (Awami),Mir Younus Aziz Zehri,3111,0.138537585,Muttahidda Majlis-e-Amal Pakistan,Molana Faiz Muhammad,5888,0.262201639,4.19098965,0.702892002,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-34,Khuzdar-Ii,Balochistan,Provincial,72175,25535,0.353792865,1419,0.055570785,24116,7456,0.309172334,13735,0.569538895,National Party,Sardar Mohammad Aslam Bezinjo,6279,0.260366562,Balochistan National Party,Muhammad Nawaz,1502,0.062282302,Independents,Mir Zafar Ali Khan Sasoli,2600,0.107812241,2.510352974,0.239210065,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-35,Khuzdar-Iii.,Balochistan,Provincial,52542,21110,0.401773819,1531,0.07252487,19579,46,0.002349456,8594,0.43893968,Independents,Abdul Rehman,8548,0.436590224,Pakistan Muslim League (Qaid-e-Azam),Mir Atta-Ur-Rehman Mengal,910,0.04647837,Pakistan Peoples Party Parliamentarians,Engineer Ali Ahmed Moosiani,1527,0.077991726,2.581979335,0.106457651,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-35,Khuzdar-Iii,Balochistan,Provincial,51222,28841,0.563058842,1485,0.051489199,27356,8921,0.326107618,16751,0.612333675,Balochistan National Party,Mohammad Akhtar Mengal,7830,0.286226056,Independents,Atta Ur Rehman Mengal,2477,0.090546864,Jamiat Ulema-e Islam (Fazl),Molana Abdul Saboor Mengal,298,0.010893405,2.149934004,0.316347382,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-36,Kalat-I,Balochistan,Provincial,82286,23725,0.288323652,1268,0.053445732,22457,1492,0.066438082,6942,0.309124104,Independents,Agha Irfan Karim,5450,0.242686022,National Peoples Party,Mir Khalid Humayun Langove,3212,0.1430289,Independents,Sayed Mehmood Shah,6853,0.305160974,4.873809599,0.589357798,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-36,Kallat-I,Balochistan,Provincial,66695,23647,0.354554314,798,0.033746353,22849,3032,0.132697273,7731,0.338351788,National Party,Mir Khalid Hamayoon,4699,0.205654514,Jamiat Ulama-e-Islam Nazryati Pakistan,Syed Mehmood Shah,2951,0.12915226,Jamiat Ulema-e Islam (Fazl),Molvi Muhammad Attaullah,7468,0.326841437,4.920724433,0.628005959,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-37,Kalat-Ii.,Balochistan,Provincial,38890,12301,0.316302391,653,0.053085115,11648,3179,0.27292239,5189,0.445484203,Balochistan National Party (Awami),Mir Zafar Ullah Khan,2010,0.172561813,Independents,Mir Maqbool Ahmed,1229,0.105511676,Independents,Prince Faisal Dawood,3220,0.276442308,3.855301795,0.611442786,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-37,Kallat-Ii,Balochistan,Provincial,36917,14826,0.401603597,711,0.047956293,14115,365,0.025859015,5229,0.370456961,Independents,Mir Zafarullah Khan Zehri,4864,0.344597945,Independents,Mir Shafiq Ur Rahman,2487,0.176195537,Jamiat Ulema-e Islam (Fazl),Abdul Rahman Sasoli,1535,0.108749557,3.429990394,0.511307566,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-38,Mastung-Cum-Quetta.,Balochistan,Provincial,93274,30882,0.331089049,741,0.02399456,30141,2466,0.081815467,11162,0.370326134,Pakistan Peoples Party Parliamentarians,Nawab Muhammad Aslam Khan Raisani,8696,0.288510667,Independents,Nawab Muhammad Khan Shahwani.,7115,0.236057198,Independents,Sardar Mir Ahmed Khan Bangulza.,3168,0.105106002,3.49741514,0.818192272,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-38,Mastung-Cum-Quetta,Balochistan,Provincial,87702,28191,0.321440788,856,0.030364301,27335,9742,0.356392903,12618,0.461606,National Party,Nawab Mohammad Khan Shahwani,2876,0.105213097,Jamiat Ulema-e Islam (Fazl),Hajji Liaquat Ali Bangulzai,2861,0.10466435,Balochistan National Party,Manzoor Ahmed Baloch,8980,0.328516554,3.980384539,0.994784423,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-39,Chagai-I,Balochistan,Provincial,56914,24887,0.437273781,1322,0.053120103,23565,4844,0.205559092,11683,0.495777636,Pakistan Muslim League (Qaid-e-Azam),Mir Amanullah,6839,0.290218544,Pakistan Peoples Party Parliamentarians,Mir Rahmatullah Khan Notezai,2848,0.120857203,Pakistan Muslim League (Nawaz),Sardar Atif Ali Khan Sanjrani,2195,0.093146616,2.871319382,0.416435151,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-39,Chagai-I,Balochistan,Provincial,66842,36903,0.552092995,1706,0.046229304,35197,1087,0.030883314,13376,0.380032389,Pakistan Muslim League (Qaid-e-Azam),Amanullah,12289,0.349149075,Pakistan Peoples Party Parliamentarians,Mohammad Arif,4536,0.12887462,Balochistan National Party,Mohammd Hashim,4996,0.141943916,3.420057511,0.369110587,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-4,Quetta-Iv,Balochistan,Provincial,90173,14404,0.159737394,518,0.035962233,13886,471,0.033919055,3104,0.223534495,Pakistan Peoples Party Parliamentarians,Muhammad Younas Mullazai,2633,0.18961544,Pakistan Muslim League (Qaid-e-Azam),Mir Abid Hussain Lehri,1515,0.109102693,Pakistan Muslim League (Nawaz),Muhammad Noor Khan Nasir,6634,0.477747371,7.801598329,0.57538929,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-4,Quetta-Iv,Balochistan,Provincial,66979,28729,0.428925484,665,0.023147342,28064,154,0.005487457,5345,0.190457526,Paktunkhwa Milli Awami Party,Raza Muhammad Barrech,5191,0.184970068,Balochistan National Party,Akhtar Hussain Lango,3635,0.129525371,Pakistan Muslim League (Nawaz),Mir Lashkari Raisani,13893,0.495047035,8.675641299,0.700250433,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-40,Nushki,Balochistan,Provincial,58288,22252,0.381759539,841,0.037794356,21411,1675,0.078230816,9784,0.456961375,Pakistan Muslim League (Qaid-e-Azam),Muhammad Rahim,8109,0.378730559,Pakistan Peoples Party Parliamentarians,Aurangzaib,2922,0.136471907,Muttahidda Majlis-e-Amal Pakistan,Molvi Ghulam Haider Noshkvi,596,0.027836159,2.693502552,0.360340363,142,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-41,Awaran.,Balochistan,Provincial,58004,24882,0.428970416,2187,0.087894864,22695,5115,0.22538004,13571,0.597973122,Independents,Mir Qamber Ali Ghicki,8456,0.372593082,Pakistan Muslim League (Qaid-e-Azam),Abdul Quddoos Bezenjo,534,0.023529412,Pakistan Peoples Party Parliamentarians,Mohammad Akram,134,0.005904384,2.012218583,0.063150426,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-41,Awaran,Balochistan,Provincial,57656,683,0.011846122,11,0.016105417,672,449,0.668154762,544,0.80952381,Pakistan Muslim League (Qaid-e-Azam),Mir Abdul Qudoos Bezinjo,95,0.141369048,National Party,Hayder Ali,18,0.026785714,Jamiat Ulema-e Islam (Fazl),Hafiz Abdul Khaliq Bezinjo,15,0.022321429,1.478848054,0.189473684,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-42,Panjgur-I.,Balochistan,Provincial,40871,14409,0.352548262,415,0.028801444,13994,817,0.058382164,5452,0.389595541,Balochistan National Party (Awami),Ghulam Jan,4635,0.331213377,Independents,Nasir Ali,1853,0.132413892,Independents,Abdul Ghaffar,2054,0.14677719,3.41077907,0.39978425,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-42,Panjgur-I,Balochistan,Provincial,42102,3898,0.092584675,7,0.001795793,3891,994,0.255461321,2073,0.532767926,National Party,Rahmat Ali,1079,0.277306605,Balochistan National Party (Awami),Asadullah,636,0.163454125,Balochistan National Party,Mir Nazeer Ahmad Baloch,103,0.026471344,2.576529571,0.589434662,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-43,Panjgur-Ii,Balochistan,Provincial,33283,12927,0.388396479,254,0.019648797,12673,204,0.016097215,6335,0.499881638,Balochistan National Party (Awami),Assadullah Baloch,6131,0.483784424,Independents,Attaullah Baloch,186,0.014676872,Pakistan Muslim League (Qaid-e-Azam),Shah Hussain (R),21,0.001657066,2.065487618,0.030337628,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-43,Panjgur-Ii,Balochistan,Provincial,32764,7524,0.22964229,0,0,7524,2177,0.289340776,4369,0.580675173,National Party,Haji Muhammad Islam,2192,0.291334397,Balochistan National Party (Awami),Asadullah,963,0.127990431,Balochistan National Party,Kefayatullah,0,0,2.280808916,0.439324818,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-44,Lasbela-I.,Balochistan,Provincial,83185,38560,0.46354511,888,0.023029046,37672,3564,0.094606073,16911,0.448901041,Independents,Peer Abdul Qadir Al-Gillani,13347,0.354294967,Pakistan Peoples Party Parliamentarians,Ghulam Akber Lasi,4635,0.123035676,Independents,Sheikh Ghulam Akber,2779,0.073768316,2.902355062,0.347269049,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-44,Lasbela-I,Balochistan,Provincial,82824,52754,0.636940983,2339,0.04433787,50415,25024,0.49636021,35184,0.697887533,Independents,Jam Kamal Khan,10160,0.201527323,Pakistan Peoples Party Parliamentarians,Nasrullah,2540,0.050381831,Pakistan Muslim League (Nawaz),Ghulam Sarwar,2531,0.050203313,1.880332419,0.25,45,Delimitation 2002-2013
8/22/13,By-Election,Contested,PB-44,Lasbela-I,Balochistan,Provincial,83386,33012,0.395893795,624,0.018902217,32388,24153,0.745739163,28180,0.870075337,Pakistan Muslim League (Nawaz),Prince Ahmad Ali,4027,0.124336174,Pakistan Peoples Party Parliamentarians,Nasrullah Roonja,181,0.00558849,Independents,Raees Nawaz Ali Burfat,0,0,1.29446184,0.04494661,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-45,Lasbela-Ii.,Balochistan,Provincial,108195,40900,0.378021165,1629,0.039828851,39271,14034,0.35736294,25805,0.65710066,Pakistan Muslim League (Qaid-e-Azam),Muhamamd Aslam Bhootani,11771,0.29973772,Pakistan Peoples Party Parliamentarians,Abdul Kareem Lasi,1419,0.036133534,Muttahidda Majlis-e-Amal Pakistan,Muhammad Yaqoob Sasoli,276,0.007028087,1.912230004,0.120550505,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-45,Lasbela-Ii,Balochistan,Provincial,99871,54498,0.545683932,2828,0.051891813,51670,5583,0.108051093,25752,0.498393652,Independents,Mohammad Saleh Bhootani,20169,0.390342559,Independents,Jam Kamal Khan,1365,0.02641765,Independents,Ghulam Qadir Sinyan,4384,0.084846139,2.481386617,0.06767812,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-46,Kharan,Balochistan,Provincial,65136,22237,0.341393392,904,0.040652966,21333,1419,0.066516664,6473,0.303426616,Pakistan Muslim League (Qaid-e-Azam),Mir Shoaib Nosherwani,5054,0.236909952,Independents,Lt. Gen.(R) Abdul Qadir.,4802,0.225097267,Muttahidda Majlis-e-Amal Pakistan,Muhammad Ismail Pirakzai.,5004,0.234566165,4.434499377,0.950138504,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-46,Kharan,Balochistan,Provincial,45176,15536,0.343899416,719,0.046279609,14817,515,0.034757373,3413,0.230343524,Pakistan Muslim League (Qaid-e-Azam),Abdul Kareem Nosherwani,2898,0.195586151,Balochistan National Party,Sana Ullah Baloch,2356,0.159006547,Pakistan Muslim League (Nawaz),Ahmed Nawaz Muhammad Hassani,6150,0.415063778,6.77237006,0.812974465,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-47,Washuk,Balochistan,Provincial,62662,25048,0.399731895,848,0.033854998,24200,8070,0.333471074,14746,0.609338843,Pakistan Muslim League (Qaid-e-Azam),Mir Habib-Ur-Rehman Muhammad Hasani,6676,0.275867769,Independents,Zabid Ali Raki,1685,0.069628099,Independents,Liaqat Ali Mirwani,1093,0.045165289,2.207279394,0.252396645,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-47,Washuk,Balochistan,Provincial,38171,13218,0.346283828,949,0.071796036,12269,502,0.04091613,4811,0.392126498,Independents,Mir Mujeeb Ul Rehman Mohammad Hassani,4309,0.351210368,Pakistan Muslim League (Nawaz),Sardar Abdul Rasheed Reki,2659,0.216725079,Jamiat Ulema-e Islam (Fazl),Malik Mohammad Umar,490,0.039938055,3.079136067,0.617080529,45,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-48,Kech-I.,Balochistan,Provincial,78279,32433,0.414325681,528,0.016279715,31905,20204,0.633254976,24803,0.777401661,Balochistan National Party (Awami),Syed Ahsan Shah,4599,0.144146685,Independents,Dr. Muhammad Haider Baloch,1759,0.055132424,Pakistan Peoples Party Parliamentarians,Shay Zafarullah,744,0.023319229,1.591357908,0.382474451,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-48,Kech-I,Balochistan,Provincial,74374,8981,0.120754565,31,0.003451731,8950,390,0.043575419,4539,0.507150838,National Party,Abdul Malik,4149,0.463575419,Balochistan National Party (Awami),Syed Ehsan Shah,226,0.025251397,Balochistan National Party,Abdul Ghafoor,36,0.004022346,2.11529939,0.054470957,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-49,Kech-Ii.,Balochistan,Provincial,68612,16147,0.235337842,525,0.03251378,15622,5325,0.340865446,8470,0.542184099,Independents,Zahoor Ahmed,3145,0.201318653,Pakistan Muslim League (Qaid-e-Azam),Ghulam Jan,2166,0.138650621,Muttahidda Majlis-e-Amal Pakistan,Dr. Muhammad Ismail Buledi,1841,0.117846627,2.766477213,0.688712242,45,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-49,Kech-Ii,Balochistan,Provincial,40503,4577,0.113003975,120,0.026218047,4457,2541,0.570114427,3472,0.778999327,National Party,Muhammed Azeem,931,0.2088849,Jamiat Ulema-e Islam (Fazl),Mohammed Ismail Buledi,31,0.006955351,Balochistan National Party (Awami),Mujeeb Ur Rehman,23,0.005160422,1.537165921,0.03329753,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-5,Quetta-V,Balochistan,Provincial,123521,20338,0.164652164,750,0.036876782,19588,1458,0.074433327,3971,0.202726159,Pakistan Peoples Party Parliamentarians,Haji Ali Madad Jattak,2513,0.128292832,Muttahidda Majlis-e-Amal Pakistan,Molana Shareef Ullah Bangulzai,2088,0.106595875,Independents,Malik Naseeb Ullah Shahwani,11016,0.562385134,9.447543615,0.830879427,157,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-5,Quetta-V,Balochistan,Provincial,123130,40980,0.332818972,1062,0.025915081,39918,865,0.021669422,8530,0.213688061,Paktunkhwa Milli Awami Party,Nasrullah Khan Zaray,7665,0.192018638,Balochistan National Party,Ahmed Nawaz Baloch,4670,0.116989829,Jamiat Ulema-e Islam (Fazl),Mir Ishaq Zakir,19053,0.477303472,8.164587624,0.609262883,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-50,Kech-Iii,Balochistan,Provincial,85962,26546,0.30881087,363,0.013674377,26183,10026,0.382920215,15548,0.593820418,Balochistan National Party (Awami),Muhammad Asghar,5522,0.210900202,Pakistan Peoples Party Parliamentarians,Dr. Barkat Ali.,3333,0.127296337,Independents,Khalid Baloch,1780,0.067983042,2.395785295,0.603585657,Other Parties,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-50,Kech-Iii,Balochistan,Provincial,59097,3710,0.062778144,0,0,3710,54,0.014555256,1385,0.373315364,Pakistan Muslim League (Nawaz),Akber Askaani,1331,0.358760108,National Party,Mohammad Akram,869,0.234231806,Balochistan National Party,Qasim Dashti,125,0.033692722,3.08750422,0.652892562,141,Delimitation 2002-2013
12/31/15,By-Election,Contested,PB-50,Kech-Iii,Balochistan,Provincial,58699,7046,0.120036116,0,0,7046,1217,0.172722112,3477,0.493471473,Pakistan Muslim League (Nawaz),Mir Akbar Askani,2260,0.320749361,National Party,Muhammad Akram,1019,0.144621062,Independents,Lala Abdul Rasheed,290,0.041158104,2.713551989,0.450884956,141,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-51,Gwadar.,Balochistan,Provincial,83913,34035,0.405598656,1229,0.036109887,32806,7097,0.216332378,15343,0.467688837,Pakistan Muslim League (Qaid-e-Azam),Mir Hammal Kalmati,8246,0.251356459,Independents,Ashraf,6953,0.211942937,Independents,Syed Mayar Jan Noori,2264,0.069011766,3.026220892,0.843196701,142,Delimitation 2002-2013
5/11/13,General Election,Contested,PB-51,Gwadar,Balochistan,Provincial,93691,27286,0.29123395,1008,0.036942022,26278,7754,0.295075729,13944,0.53063399,Balochistan National Party,Mir Hammal,6190,0.235558262,National Party,Yaqoob Bezanjo,2701,0.1027856,Pakistan Muslim League (Nawaz),Ashraf,3443,0.131022148,2.844327631,0.43634895,Other Parties,Delimitation 2002-2013
2/18/08,General Election,Contested,PB-6,Quetta-Vi.,Balochistan,Provincial,154922,36339,0.2345632,1205,0.033159966,35134,963,0.027409347,5441,0.154864234,Muttahidda Majlis-e-Amal Pakistan,Ainullah Shams.,4478,0.127454887,Pakistan Muslim League (Qaid-e-Azam),Khan Naseer Ahmad Khan Kakar,4068,0.115785279,Pakistan Peoples Party Parliamentarians,Malik Atta Muhammad Shahwani,21147,0.6018956,10.12684697,0.908441268,Other Parties,Delimitation 2002-2013
